apparent_wind_speed,apparent_wind_angle_rad,apparent_wind_angle_deg,trim_speed,valid,trim_success,lqr_success,fail_reason,trim_solver_residual_norm,trim_inside_actuator_limits,finite_all,closed_loop_poles_stable,x_trim_u,x_trim_v,x_trim_r,u_trim_rudder,u_trim_backwing,u_trim_rudder_deg,u_trim_backwing_deg,f0_u_dot,f0_v_dot,f0_r_dot,A00,A01,A02,A10,A11,A12,A20,A21,A22,B00,B01,B10,B11,B20,B21,K00,K01,K02,K10,K11,K12,pole0_real,pole0_imag,pole1_real,pole1_imag,pole2_real,pole2_imag
5.5,2.443460952792061,140.0,1.0,True,True,True,,3.5816116883106203e-12,True,True,True,1.0,0.03998990266442125,0.0,-0.0018972861836061782,0.07276294071990336,-0.10870649084911702,4.169009408211062,3.0202784717658917e-13,-1.828759366162558e-13,-2.4049928715186298e-14,-0.052994325101017245,-0.02266197582469341,0.03998990266442125,-0.020906802029457827,-3.9974990415133194,-1.0,-0.004955414886055824,-0.0006542512550374302,-0.3999309483983583,0.0,1.0718479219080579,5.951601,1.8063503213417134,1.1903202000000002,-0.0034767537383742528,0.7174962719736921,5.129124594129477,8.255943796389282,1.3019172949112965,0.5917698716788903,-1.277732149186148,-44.2489494439086,0.0,-0.7077817262679441,0.0,-2.3162562842292838,0.0
5.5,2.6179938779914944,150.0,1.0,True,True,True,,5.9104107191235725e-12,True,True,True,1.0,0.05848746731416566,0.0,-0.0011112088752326743,0.10768937955969429,-0.06366757870831151,6.170146947152879,-5.481948228691635e-13,2.063682558173241e-13,3.1557256807701607e-14,-0.053803841768963745,-0.03426755477140761,0.05848746731416566,-0.011969531451483384,-3.9973078801543727,-1.0,-0.0030324855692820604,-0.0008288557777623716,-0.39993094839835835,0.0,0.7317076174971671,5.951601,1.9689394551085226,1.1903202,-0.002779128474124121,0.9441271469557808,5.162309518466502,8.037617403432307,1.224176779434642,0.6958101957401867,-1.6589084079347824,-44.31324850625748,0.0,-0.5018358973414178,0.0,-2.197661056242079,0.0
6.0,-2.6179938779914944,-150.0,1.0,True,True,True,,1.9474368877086197e-14,True,True,True,1.0,-0.06355332029503222,0.0,0.00129338614026729,-0.09800815718215708,0.07410556711803122,-5.615453764392388,-1.759703494030873e-15,-7.993605777301127e-16,-9.547918011776346e-17,-0.0541584356778968,0.03451742906379701,-0.06355332029503222,0.01421492626003773,-3.997509270363886,-1.0,0.003483709715071642,-0.0008537821746830154,-0.39993094839835835,0.0,-0.9005704597128211,5.951601,2.331831128122079,1.1903202,-0.004203223560424328,-0.9550196733124636,5.143615651817292,8.042542262892063,-1.2341615851126313,0.7686525647517491,-1.6891700021619696,-44.47667054896946,0.0,-0.5324692749152151,0.0,-2.539324804815502,0.0
6.0,-2.443460952792061,-140.0,1.0,True,True,True,,1.0342399739355153e-13,True,True,True,1.0,-0.04369074615817447,0.0,0.002198083695019892,-0.0663859262778809,0.125940918741161,-3.803633394789202,8.670841822322472e-15,5.351274978693255e-15,7.09432512735475e-16,-0.05341934074864121,0.022923904661576178,-0.04369074615817447,0.024592633128731608,-3.9976936095807867,-1.0,0.005693563238541213,-0.0006761777379780953,-0.39993094839835835,0.0,-1.3017035576835478,5.951601,2.1339103758342604,1.1903202000000002,-0.004753593347969841,-0.7110141331129647,5.1115856456216076,8.271268899004717,-1.3099019995875796,0.6529133147145767,-1.2829355764720578,-44.38445828285831,0.0,-0.7336331667655328,0.0,-2.7049902831801407,0.0
6.0,-2.2689280275926285,-130.0,1.0,True,True,True,,1.0635106866783473e-11,True,True,True,1.0,-0.032854876966273955,0.0,0.002943197776096221,-0.048609525120322496,0.16863281084260331,-2.785120633529634,-6.182915290864343e-13,-7.482903185973555e-13,-1.7381929229287607e-13,-0.05310331955309957,0.01628694726580053,-0.032854876966273955,0.033091417512178256,-3.9979332618339836,-1.0,0.007495973616845272,-0.0005207295035880855,-0.3999309483983583,0.0,-1.6431697337351259,5.951601,1.8834912923421758,1.1903202,-0.004406614719683539,-0.5278305351223285,5.099953204901855,8.39775954219919,-1.3467098186890578,0.5455286703297064,-0.9741610664905693,-44.27932225191884,0.0,-2.8927539435647502,0.0,-0.872464813349089,0.0
6.0,-2.0943951023931953,-119.99999999999999,1.0,True,True,True,,4.5497046307740026e-14,True,True,True,1.0,-0.025920614196250812,0.0,0.003565236307674981,-0.03655877104008377,0.20427299339658142,-2.094663284781899,1.3405943022348764e-15,-9.992007221626409e-16,-1.692535001041051e-15,-0.05291231246162382,0.01169184441344881,-0.025920614196250812,0.04015087100402548,-3.998230850637223,-1.0,0.008966471911502738,-0.0003705309014746388,-0.39993094839835835,0.0,-1.9336533846913924,5.951601,1.5838694933331727,1.1903202,-0.00361430397189374,-0.3826513680405075,5.098690678289858,8.470313058877124,-1.367680755945135,0.4400653348581137,-0.7242597390034146,-44.17040281886177,0.0,-3.0850867623553984,0.0,-0.9675860809030179,0.0
6.0,-1.9198621771937625,-110.0,1.0,True,True,True,,5.984549930826685e-12,True,True,True,1.0,-0.02118583213881762,0.0,0.00406742378561245,-0.027455205571466017,0.23304621640671755,-1.5730674049090663,-3.0321856137049964e-13,-5.0496273829026e-13,-4.2368886177257536e-14,-0.05277519401460568,0.008137222230081703,-0.02118583213881762,0.04581751986364124,-3.998588450466864,-1.0,0.010107562744240295,-0.00023066170447398618,-0.3999309483983583,0.0,-2.170797514277923,5.951601000000001,1.2388181207473907,1.1903202000000002,-0.0026352654139827703,-0.2639193795464543,5.1024167172119395,8.511642552521742,-1.3802806253571194,0.3336891110797938,-0.5138904390964927,-44.06791851372022,0.0,-3.2623466077112515,0.0,-1.031202079203549,0.0
6.0,-1.7453292519943295,-100.0,1.0,True,True,True,,0.0,True,True,True,1.0,-0.017876163267475605,0.0,0.004440101139373209,-0.019974747313422955,0.254399055897313,-1.144468717899415,0.0,0.0,0.0,-0.05264075926906649,0.005144074218620814,-0.017876163267475605,0.0499871900961002,-3.9990072400885257,-1.0,0.01089486817897517,-0.00011250829404357843,-0.39993094839835835,0.0,-2.348897010531099,5.951601,0.8544419782845123,1.1903202,-0.0013626215873767942,-0.16322480237448644,5.107593067346983,8.53419562193195,-1.3878485337523445,0.22502578310894764,-0.3293915507763614,-43.98298952233384,0.0,-3.4062251377996486,0.0,-1.0717793176982513,0.0
6.0,-1.5707963267948966,-90.0,1.0,True,True,True,,3.1172220247767015e-13,True,True,True,1.0,-0.015667003531716184,0.0,0.004675654200398651,-0.01342446519512555,0.26789525214545834,-0.7691651979009612,5.745404152435185e-15,3.007594173709549e-14,2.3370194668359546e-15,-0.05251122473043476,0.0024583294990327548,-0.015667003531716184,0.052582792447987414,-3.9994865828208392,-1.0,0.011314720866930805,-3.069274529007848e-05,-0.3999309483983583,0.0,-2.4609243438055923,5.951601,0.43698125466326626,1.1903201999999997,-7.546647872874122e-05,-0.07403820940028671,5.111861374242036,8.544722982520483,-1.3919862294183811,0.11324048388695813,-0.16037125086171078,-43.925930784282585,0.0,-3.5012867456183736,0.0,-1.09449573194632,0.0
6.0,-1.3962634015954636,-80.0,1.0,True,True,True,,2.7894008272968645e-16,True,True,True,1.0,-0.014393766309718125,0.0,0.0047610187618025565,-0.007316553821743592,0.2727862812338875,-0.4192076545662207,-1.6653345369377347e-17,2.2204460492503132e-17,1.1102230246251566e-18,-0.05237402773837933,-0.00010357245271382097,-0.014393766309718123,0.05346514508664163,-4.000022785508638,-1.0,0.011345665256655674,8.095528622464876e-08,-0.39993094839835835,0.0,-2.49941165569091,5.951601000000001,-0.0038368677577234576,1.1903202000000002,0.0014158426926368865,0.010442293219891458,5.113670021847566,8.54648080930761,-1.393423517407418,-0.0018727004443322675,0.0037146704846575894,-43.90569074151525,0.0,-3.5351141923952003,0.0,-1.1018466150790693,0.0
6.0,-1.2217304763960306,-70.0,1.0,True,True,True,,1.5700924586837752e-16,True,True,True,1.0,-0.014019209600876993,0.0,0.004674718388912393,-0.001260236222938758,0.2678416340968759,-0.07220621676389874,-1.1102230246251566e-17,-1.1102230246251566e-17,0.0,-0.05221317034957741,-0.002696350130452635,-0.014019209600876993,0.05239727943697842,-4.0006074161188145,-1.0,0.010953232756922615,-3.28495290330133e-05,-0.39993094839835835,0.0,-2.457315746792023,5.951601000000001,-0.45720129738299903,1.1903202,0.0029254301722183604,0.09687819959500343,5.112408520567033,8.539586217163063,-1.3922390895429646,-0.12034871667570016,0.17320709873128418,-43.92782604713315,0.0,-3.4997176110479584,0.0,-1.0937668467402082,0.0
6.0,-1.0471975511965976,-59.99999999999999,1.0,True,True,True,,1.1757754881600103e-13,True,True,True,1.0,-0.014654274826968095,0.0,0.004415652948770254,0.00517624788780817,0.2529982777590323,0.296577157684915,-4.110600748674642e-15,1.0691447727140257e-14,1.0613732115416497e-15,-0.05206008181077734,-0.0055042997912311395,-0.014654274826968095,0.04938586754529156,-4.001225402902973,-1.0,0.010157635161698125,-0.00013681735599851974,-0.3999309483983583,0.0,-2.3281730085352534,5.951601,-0.9092714091662798,1.1903201999999997,0.004376826453024092,0.1931292898357806,5.108614251476849,8.520579522836329,-1.3878249416359938,-0.24204386060354716,0.36045431016456997,-43.993169641002204,0.0,-3.392137321858365,0.0,-1.0673188575536545,0.0
6.0,-0.8726646259971648,-50.0,1.0,True,True,True,,1.1188630228279524e-16,True,True,True,1.0,-0.016534651742641848,0.0,0.003962596519512083,0.012581491307202533,0.22704005648127173,0.7208663518832382,0.0,1.1102230246251566e-17,5.551115123125783e-19,-0.051903555020448154,-0.00879751210157459,-0.016534651742641848,0.04419676747531409,-4.001853250251382,-1.0,0.008936818879312663,-0.00030983696624027607,-0.39993094839835835,0.0,-2.1079817074598632,5.951601000000001,-1.342957488445159,1.1903202000000002,0.005844775660430658,0.3088396037518226,5.104562836611372,8.480235352405472,-1.3785725639245583,-0.36685691991170233,0.5813991912907813,-44.09618261309221,0.0,-3.2186489280293973,0.0,-1.015450078994612,0.0
6.0,-0.6981317007977318,-40.0,1.0,True,True,True,,3.1152070569520204e-12,True,True,True,1.0,-0.020265413642827326,0.0,0.0033107355829391618,0.022053302137965823,0.18969117598619828,1.2635611368322768,-2.1210810885463616e-13,2.2072343952572736e-13,2.3104851365474134e-14,-0.05178061241349112,-0.013105295348376095,-0.020265413642827326,0.03678620517690634,-4.00245817401199,-1.0,0.00730769406169772,-0.0005380493602152591,-0.39993094839835835,0.0,-1.7946085270609573,5.951601000000001,-1.739754898050065,1.1903202000000002,0.007045586679381688,0.4553287156226258,5.105256682177025,8.398531298241942,-1.3608708478534544,-0.49540471417679505,0.8573149355014758,-44.22468621495742,0.0,-2.996287662390542,0.0,-0.9247415794892734,0.0
6.0,-0.5235987755982988,-29.999999999999996,1.0,True,True,True,,7.384766773143611e-13,True,True,True,1.0,-0.027403513621860966,0.0,0.0024429310014575855,0.03616076682779139,0.13996963602518722,2.0718593231891167,-6.062095270209511e-14,4.061195824078823e-14,4.547473508864641e-15,-0.05175631567368118,-0.01970070950955187,-0.027403513621860966,0.02695421884074678,-4.002999203004882,-1.0,0.005251649939606598,-0.0007962771387330787,-0.39993094839835835,0.0,-1.3882473794045895,5.951601000000001,-2.078619549073895,1.1903201999999997,0.007972966996304643,0.6450626634466623,5.120978499199618,8.231056760360786,-1.3263152831959002,-0.6297901188911194,1.2209909367080551,-44.360013476386946,0.0,-2.75780373738851,0.0,-0.7725658288631678,0.0
6.0,-0.3490658503988659,-20.0,1.0,True,True,True,,2.1713752882477898e-13,True,True,True,1.0,-0.04369800092975544,0.0,0.0012981052139316314,0.06402375334865235,0.07437595012220931,3.6682908554643507,-2.0153323454508155e-14,7.727152251391089e-15,9.4840801878604e-16,-0.052149562922849946,-0.033137622837314945,-0.04369800092975544,0.013965772057015768,-4.00343164308882,-1.0,0.0026268154244754316,-0.001070385270711599,-0.39993094839835835,0.0,-0.8808074040861553,5.951601,-2.339260734112398,1.1903202,0.008192684524065323,0.8728814356342163,5.175473606492837,7.862919872404795,-1.250120229541857,-0.7772169226250696,1.7335202531242104,-44.480011178120385,0.0,-0.5245162006895214,0.0,-2.5461613902941895,0.0
6.0,-0.2617993877991494,-14.999999999999998,1.0,True,True,True,,1.0336064770846722e-14,True,True,True,1.0,-0.06399164398788998,0.0,0.0005207934222119145,0.09681941550548201,0.029839265090917444,5.547343883387601,-9.908740494779523e-16,2.6645352591003756e-16,4.98212582300539e-17,-0.05309829548065983,-0.049272090141310454,-0.06399164398788998,0.005083101263635426,-4.003594835613437,-1.0,0.0008497474391861489,-0.0012563367533606762,-0.3999309483983583,0.0,-0.564899327064022,5.951601,-2.4350907949005034,1.1903201999999997,0.007226045964076974,0.9348100592725501,5.2397814066297705,7.485539724620203,-1.1631759961583052,-0.8648016234527027,2.100517969003462,-44.52776679664397,0.0,-0.34165669103295826,0.0,-2.4606042429764394,0.0
6.0,0.2617993877991494,14.999999999999998,1.0,True,True,True,,8.139895039657523e-15,True,True,True,1.0,0.06399432561839664,0.0,-0.0005195524512807449,-0.09682269936443495,-0.029768162694063006,-5.547532034646121,7.660538869913581e-16,2.6645352591003756e-16,2.7547408798511698e-17,-0.05309847004990008,0.04927274112873268,0.06399432561839664,-0.005068331393305314,-4.003594836754504,-1.0,-0.0008467579786383371,-0.0012564522395732691,-0.39993094839835835,0.0,0.5648534216307775,5.951601000000001,-2.434997085501846,1.1903202000000002,0.007255540867966536,-0.9348388924684023,5.239811615446634,7.485410501643003,1.1631510034286037,-0.8648016197204227,2.1006295056037927,-44.52771334216313,0.0,-0.3416250548123903,0.0,-2.460629684871618,0.0
6.0,0.3490658503988659,20.0,1.0,True,True,True,,1.504792664030369e-13,True,True,True,1.0,0.04369891802155897,0.0,-0.0012975846412779336,-0.06402483420292947,-0.07434612350622251,-3.6683527838526984,1.3916645613676337e-14,5.329070518200751e-15,8.359979375427429e-16,-0.05214960326315437,0.03313773112698412,0.04369891802155897,-0.013959576040001863,-4.0034316435842205,-1.0,-0.002625552187729377,-0.0010704410442594625,-0.39993094839835835,0.0,0.8807745802623074,5.951601,-2.339201178786068,1.1903201999999997,0.008211442804330437,-0.8729162872628322,5.175489097930884,7.862857019904773,1.250109426691694,-0.7772168132808652,1.733589758655059,-44.479978478542115,0.0,-0.5244953024245748,0.0,-2.5461684100426827,0.0
6.0,0.5235987755982988,29.999999999999996,1.0,True,True,True,,1.395572710737063e-11,True,True,True,1.0,0.02740375993335458,0.0,-0.002442778396668442,-0.03616107934323154,-0.1399608924148358,-2.07187722900487,-1.163069640597314e-12,-7.440492666432874e-13,-8.127276629465996e-14,-0.05175632394609615,0.019700722819277622,0.02740375993335458,-0.02695240241369079,-4.002999203170879,-1.0,-0.005251271212385596,-0.0007962989854426726,-0.39993094839835835,0.0,1.3882233104551485,5.951601000000001,-2.078589431522631,1.1903202000000002,0.007982446896240768,-0.6450836844918513,5.120984127920323,8.231035694155096,1.3263117291282098,-0.6297901837297181,1.2210259972759134,-44.359998713893035,0.0,-2.757793430463857,0.0,-0.7725554960123113,0.0
6.0,0.6981317007977318,40.0,1.0,True,True,True,,4.811773065319408e-13,True,True,True,1.0,0.020265493919561246,0.0,-0.003310684116613542,-0.022053421697504814,-0.18968822718295322,-1.2635679870892615,3.342326415634034e-14,3.355093980417223e-14,3.4067193510622927e-15,-0.05178061448580726,0.013105297565168194,0.020265493919561246,-0.03678559255927638,-4.002458174066796,-1.0,-0.007307562087713104,-0.0005380582308218557,-0.39993094839835835,0.0,1.7945907044960105,5.951601,-1.7397396686412294,1.1903202000000002,0.007050378648195654,-0.4553397018628811,5.105258734676731,8.398524127846429,1.360869574112488,-0.49540476390606614,0.8573324523573591,-44.224679933717496,0.0,-2.996272152581583,0.0,-0.9247372867270366,0.0
6.0,0.8726646259971648,50.0,1.0,True,True,True,,2.5053323990392083e-14,True,True,True,1.0,0.016534674183622273,0.0,-0.003962581776048334,-0.012581534235594058,-0.2270392117430235,-0.7208688114988939,1.3877787807814457e-15,2.0539125955565396e-15,1.4543921622589551e-16,-0.05190355536784999,0.008797512361384402,0.016534674183622273,-0.04419659197448772,-4.001853250264458,-1.0,-0.008936779251029162,-0.00030983979309148757,-0.3999309483983583,0.0,2.107970479544578,5.951601000000001,-1.3429511929883553,1.1903202000000002,0.005846756258671608,-0.30884419576710176,5.104563429353531,8.480233387859201,1.3785721647687375,-0.36685694975258076,0.5814063825963325,-44.09618059843217,0.0,-3.2186360396867695,0.0,-1.0154487758858293,0.0
6.0,1.0471975511965976,59.99999999999999,1.0,True,True,True,,2.7755575615628914e-17,True,True,True,1.0,0.014654281082550619,0.0,-0.004415648866813324,-0.005176265461291932,-0.25299804388012803,-0.2965781645713659,2.7755575615628915e-18,0.0,0.0,-0.05206008194583653,0.0055042998500083595,0.014654281082550619,-0.049385818954094655,-4.001225402905549,-1.0,-0.010157623260906024,-0.00013681819883309965,-0.39993094839835835,0.0,2.3281675269594095,5.951601,-0.9092697799943757,1.1903202,0.004377341806080786,-0.19313055602095464,5.108614353305844,8.520579186909067,1.3878248439931637,-0.24204389802744278,0.3604563002642308,-43.99316928606548,0.0,-3.392130122856713,0.0,-1.067318617187612,0.0
6.0,1.2217304763960306,70.0,1.0,True,True,True,,1.594436429147036e-16,True,True,True,1.0,0.014019210379216164,0.0,-0.004674717837846697,0.001260231984735457,-0.26784160252313727,0.07220597393273687,-2.7755575615628915e-18,1.1102230246251566e-17,4.440892098500626e-18,-0.05221317032285664,0.0026963501258268213,0.014019210379216164,-0.052397272877112995,-4.000607416118977,-1.0,-0.01095323087595318,-3.284963549846087e-05,-0.39993094839835835,0.0,2.457317170488739,5.951601000000001,-0.457201969590514,1.1903202,0.0029252221950578456,-0.09687784769950247,5.1124085039829605,8.539586261079393,1.39223910695794,-0.12034876417125406,0.17320658378396633,-43.927826120396354,0.0,-3.4997195582745437,0.0,-1.093766869801796,0.0
6.0,1.3962634015954636,80.0,1.0,True,True,True,,2.7755575615628914e-17,True,True,True,1.0,0.014393766505206122,0.0,-0.00476101847079431,0.007316529152639222,-0.27278626456034316,0.4192062411306559,0.0,0.0,1.1102230246251566e-18,-0.05237402757770092,0.00010357245157459338,0.01439376650520612,-0.053465141622605905,-4.00002278550864,-1.0,-0.011345661238603031,8.093165473899155e-08,-0.39993094839835835,0.0,2.499419421253588,5.951601000000001,-0.0038374166794676616,1.1903202,0.001415681654744244,-0.010442071691191095,5.113670021388062,8.546480811362791,1.3934235815529634,-0.0018727642814343522,0.0037143661901329144,-43.905690741936525,0.0,-3.535125172700702,0.0,-1.1018466151914106,0.0
6.0,1.5707963267948966,90.0,1.0,True,True,True,,1.1443916996305594e-16,True,True,True,1.0,0.0156669961452821,0.0,-0.004675658866290943,0.013424419803106158,-0.26789551948139434,0.7691625971298265,-1.1102230246251566e-17,0.0,1.1102230246251566e-18,-0.05251122442452329,-0.002458329444879337,0.0156669961452821,-0.05258284799063373,-3.9994865828220716,-1.0,-0.01131472619659815,-3.069177969258763e-05,-0.39993094839835835,0.0,2.460938001682334,5.951601000000001,0.43698290818474667,1.1903202000000002,-7.493191863402587e-05,0.07403683136759742,5.111861330864064,8.544723115245056,1.3919863702755177,0.11324041886351625,-0.16036914114454873,-43.92593095878194,0.0,-3.5013057811549624,0.0,-1.0944958525844448,0.0
6.0,1.7453292519943295,100.0,1.0,True,True,True,,3.60057039154652e-13,True,True,True,1.0,0.017876132235607176,0.0,-0.004440120568316433,0.019974652034054075,-0.2544001690937601,1.1444632587937036,1.1196599203344703e-14,-3.240741008880832e-14,-4.39648317751562e-15,-0.05264075792041592,-0.005144073724056009,0.017876132235607176,-0.049987421374591,-3.9990072400978613,-1.0,-0.01089490365156931,-0.00011250455666714232,-0.39993094839835835,0.0,2.348917540773796,5.951601,0.8544481095657754,1.1903201999999997,-0.0013606707907142432,0.16322010194006653,5.107592746449422,8.53419660277379,1.3878488882820883,0.22502570075270517,-0.3293844182561342,-43.98299078000042,0.0,-3.4062523277889216,0.0,-1.0717801090393206,0.0
6.0,1.9198621771937625,110.0,1.0,True,True,True,,1.5700924586837752e-16,True,True,True,1.0,0.021185750301263392,0.0,-0.004067475706387498,0.027455032035539402,-0.23304919124799686,1.5730574620328774,1.1102230246251566e-17,1.1102230246251566e-17,0.0,-0.05277519137521732,-0.008137220677334328,0.021185750301263392,-0.04581813790767997,-3.998588450498591,-1.0,-0.01010766984577016,-0.00023065273367287031,-0.39993094839835835,0.0,2.170823341297898,5.951601000000001,1.2388305889228606,1.1903202000000002,-0.002631309713734154,0.2639098447343784,5.1024157155765835,8.511645719918981,1.3802814213813064,0.33368898350238807,-0.5138759971925164,-44.067922206133886,0.0,-3.2623776203757395,0.0,-1.031204488613779,0.0
6.0,2.0943951023931953,119.99999999999999,1.0,True,True,True,,7.723711260646613e-13,True,True,True,1.0,0.02592042993001634,0.0,-0.0035653510952371723,0.036558464522159405,-0.2042795702394356,2.0946457225984876,4.253264407338975e-14,-5.848654893725324e-14,-1.0850764731173967e-14,-0.052912305805355025,-0.011691838847050842,0.02592042993001634,-0.040152237364062815,-3.9982308507160793,-1.0,-0.008966722371629474,-0.000370513242861914,-0.39993094839835835,0.0,1.9336854702097739,5.951601,1.5838915475696458,1.1903202000000002,-0.0036073187646597747,0.3826342972561374,5.0986882242734755,8.470321187106165,1.3676825179336043,0.4400650974229473,-0.724233858229195,-44.170411132292124,0.0,-3.0851192068289106,0.0,-0.9675918529369616,0.0
6.0,2.2689280275926285,130.0,1.0,True,True,True,,1.1095855822866437e-13,True,True,True,1.0,0.032854496737532324,0.0,-0.002943432354078729,0.048608987452507614,-0.16864625117096774,2.7850898274330613,-4.957145804951324e-15,7.904787935331115e-15,2.4019675137765263e-15,-0.05310330680898909,-0.01628693234554536,0.032854496737532324,-0.03309420973122313,-3.9979332619953385,-1.0,-0.007496502944966163,-0.0005206984712585462,-0.39993094839835835,0.0,1.6432075515388458,5.951601,1.883526283311391,1.1903202,-0.004395537094700649,0.5278029449149457,5.099948059497285,8.397777556866131,1.3467135230699507,0.5455282160051704,-0.9741190855859532,-44.279337867500466,0.0,-2.8927819028585278,0.0,-0.872476319317276,0.0
6.0,2.443460952792061,140.0,1.0,True,True,True,,1.7006378207855759e-15,True,True,True,1.0,0.043689901172877674,0.0,-0.0021985822545107217,0.06638484959693787,-0.12596948409582176,3.8035717055152842,1.554312234475219e-16,-6.661338147750939e-17,-7.216449660063518e-18,-0.05341930769785382,-0.022923851074294618,0.043689901172877674,-0.024598567455776377,-3.997693609904669,-1.0,-0.005694712535408902,-0.0006761224135189703,-0.3999309483983583,0.0,1.3017487349914485,5.951601,2.133964975847006,1.1903202,-0.0047363081729853325,0.7109701919792037,5.1115752432333466,8.27130763371899,1.3099101270690348,0.6529124255841752,-1.2828681893411056,-44.38448577560805,0.0,-0.7336539892323788,0.0,-2.705007145639807,0.0
6.0,2.6179938779914944,150.0,1.0,True,True,True,,4.590282902726727e-13,True,True,True,1.0,0.0635510580183293,0.0,-0.001294569945421527,0.09800538209714164,-0.07417339415713484,5.615294763733213,4.2194026050879076e-14,-1.709743457922741e-14,-2.3464563625452685e-15,-0.05415831851867975,-0.03451715525770421,0.0635510580183293,-0.014229016756445168,-3.9975092710668876,-1.0,-0.0034864771079493734,-0.0008536742814119203,-0.39993094839835835,0.0,0.9006285624503597,5.951601,2.3319192005265426,1.1903202,-0.0041753622488553835,0.9549470856806437,5.143593700173316,8.042629886151516,1.2341829287307333,0.7686505209812919,-1.689056341258059,-44.476718840027175,0.0,-0.5325050180523133,0.0,-2.539320631417461,0.0
6.5,-2.6179938779914944,-150.0,1.0,True,True,True,,1.2458211547058951e-14,True,True,True,1.0,-0.06888123751764659,0.0,0.0014902931080711833,-0.09025295983681451,0.08538750532991268,-5.171113687213198,1.0935696792557792e-15,5.773159728050814e-16,6.050715484207104e-17,-0.05453340925624939,0.03487068973996421,-0.06888123751764659,0.016627159847435458,-3.997682700944721,-1.0,0.003969799630018464,-0.0008792960654839809,-0.39993094839835835,0.0,-1.086043850158802,5.951601,2.725162865599543,1.1903202000000002,-0.005813886704248806,-0.9502484296144651,5.116826433169978,8.06766535283866,-1.2433544727461574,0.8409018291548696,-1.6960593427432573,-44.684434886386285,0.0,-0.5556409028377414,0.0,-2.9202782361635564,0.0
6.5,-2.443460952792061,-140.0,1.0,True,True,True,,3.379939115260631e-13,True,True,True,1.0,-0.047585016542034876,0.0,0.002516453602532656,-0.06126625806402974,0.14418217076561274,-3.51029801362825,2.882694083439219e-14,1.6919798895287386e-14,2.0050627824730326e-15,-0.053857951122865955,0.023245128785832625,-0.047585016542034876,0.028475619161357213,-3.99786030431042,-1.0,0.006473037082052575,-0.0006981193172012067,-0.3999309483983583,0.0,-1.5534936903446606,5.951601,2.4882459265418606,1.1903202,-0.0062352758687722306,-0.692370895491937,5.088464572801644,8.297947453028058,-1.317316061861028,0.7139573740248487,-1.2703711210447841,-44.55618192999864,0.0,-3.1358917168852676,0.0,-0.7521657011045393,0.0
6.5,-2.2689280275926285,-130.0,1.0,True,True,True,,2.482534153247273e-16,True,True,True,1.0,-0.03586402657243138,0.0,0.0033596521048400866,-0.044756906585477874,0.19249388623958053,-2.5643818514091623,-1.1102230246251566e-17,-2.2204460492503132e-17,0.0,-0.053565958611475756,0.01651447100987864,-0.03586402657243138,0.038167526691424425,-3.9980904855508745,-1.0,0.008509089545477078,-0.0005352275559852016,-0.39993094839835835,0.0,-1.9523828030684391,5.951601,2.1892230856128183,1.1903202,-0.005679199771519425,-0.5028300768282499,5.082090293066329,8.419965730022405,-1.3529901299596463,0.5954409738088811,-0.9509051355500858,-44.41047655568618,0.0,-3.374798648671469,0.0,-0.8858493189256368,0.0
6.5,-2.0943951023931953,-119.99999999999999,1.0,True,True,True,,1.939758451666755e-13,True,True,True,1.0,-0.028355644907456307,0.0,0.004056250544427396,-0.03348011689092734,0.23240603684333225,-1.9182693954547962,1.2695400286588664e-14,1.454392162258955e-14,7.55506768257419e-16,-0.053386564876013246,0.01182743107712797,-0.02835564490745631,0.046140856600301317,-3.998375066365327,-1.0,0.01015332343511513,-0.00037702326280028564,-0.3999309483983583,0.0,-2.2909284236481913,5.951601,1.8321750996499053,1.1903202,-0.004620249316056731,-0.35631720145368107,5.086445692664281,8.486192931532116,-1.3729254146704062,0.47863675271049894,-0.6967750121294429,-44.2601922454615,0.0,-3.61422718141865,0.0,-0.9764947615500073,0.0
6.5,-1.9198621771937625,-110.0,1.0,True,True,True,,4.448691505209508e-15,True,True,True,1.0,-0.023258001300010732,0.0,0.004619490600387536,-0.024925347424545063,0.2646773149025605,-1.4281172103237083,-9.159339953157541e-17,6.661338147750939e-17,1.7208456881689927e-16,-0.05326768753255661,0.008193408111055385,-0.023258001300010732,0.05256113288668929,-3.998715192641246,-1.0,0.011433379349339107,-0.0002309741531693332,-0.3999309483983583,0.0,-2.565674616152934,5.951601,1.4219178378252209,1.1903201999999997,-0.0033621588936464442,-0.23977190941436888,5.095310891786417,8.521405054500555,-1.3846345678738845,0.36054190562246197,-0.4868216132206943,-44.11974640455441,0.0,-3.8307383859953363,0.0,-1.0367065075899473,0.0
6.5,-1.7453292519943295,-100.0,1.0,True,True,True,,1.3877787807814457e-16,True,True,True,1.0,-0.019723884216772944,0.0,0.005028544708069552,-0.017849356102400342,0.28811438886522994,-1.0226927716936205,-8.326672684688674e-18,-1.1102230246251566e-17,0.0,-0.05314532138139594,0.005118863629284057,-0.019723884216772944,0.057190629956110905,-3.999110991067649,-1.0,0.012298382382691542,-0.00010915673004460723,-0.39993094839835835,0.0,-2.769838121559305,5.951601,0.9660201964607807,1.1903202000000002,-0.00182809920645572,-0.14372024200364475,5.104524141686847,8.539004308188026,-1.391508644673621,0.2397439848228789,-0.30592736756820915,-44.004706452911655,0.0,-4.003313182657694,0.0,-1.0748184147819815,0.0
